customer_id,customer_name,email,registration_date,age,city,total_purchases,total_spent,last_purchase_date,is_active
550,Customer_0550,customer_0550@example.com,2023-07-14,79.0,Los Angeles,15,359.17,2023-03-20,True
551,Customer_0551,customer_0551@example.com,2023-12-13,78.0,Phoenix,22,4423.15,2023-12-18,True
552,Customer_0552,customer_0552@example.com,2023-03-31,39.0,Phoenix,37,2269.18,2023-08-31,False
553,Customer_0553,customer_0553@example.com,2023-11-12,75.0,Chicago,42,2576.64,2023-02-04,False
554,Customer_0554,customer_0554@example.com,2023-10-19,75.0,Chicago,12,3151.63,2023-02-16,False
555,Customer_0555,customer_0555@example.com,2023-06-04,39.0,Houston,47,4635.59,2023-02-13,False
556,Customer_0556,customer_0556@example.com,2023-07-27,66.0,New York,49,144.62,2023-02-17,True
557,Customer_0557,customer_0557@example.com,2023-10-08,69.0,Chicago,42,2410.38,2023-08-10,True
558,Customer_0558,customer_0558@example.com,2023-01-01,59.0,Chicago,38,3454.22,2023-02-19,True
559,Customer_0559,customer_0559@example.com,2023-06-05,23.0,Los Angeles,18,3627.4,2023-07-10,True
560,Customer_0560,customer_0560@example.com,2023-05-27,32.0,Phoenix,45,3478.04,2023-03-08,True
561,Customer_0561,customer_0561@example.com,2023-04-18,71.0,New York,35,715.45,2023-10-12,True
562,Customer_0562,customer_0562@example.com,2023-08-09,60.0,Los Angeles,30,1532.01,2023-01-31,True
563,Customer_0563,customer_0563@example.com,2023-10-24,77.0,Houston,24,1825.64,2023-10-28,True
564,Customer_0564,customer_0564@example.com,2023-11-07,54.0,Houston,42,4031.96,2023-10-15,True
565,Customer_0565,customer_0565@example.com,2023-12-02,50.0,Chicago,30,1429.86,2023-10-15,True
566,Customer_0566,customer_0566@example.com,2023-06-14,25.0,Chicago,14,1092.99,2023-06-18,False
567,Customer_0567,customer_0567@example.com,2023-08-27,70.0,Houston,6,4789.37,2023-12-10,False
568,Customer_0568,customer_0568@example.com,2023-08-15,77.0,Chicago,3,93.87,2023-03-04,False
569,Customer_0569,customer_0569@example.com,2023-08-15,61.0,New York,16,4989.21,2023-07-30,True
570,Customer_0570,customer_0570@example.com,2023-12-12,61.0,Chicago,7,3400.27,2023-07-01,True
571,Customer_0571,customer_0571@example.com,2023-04-20,22.0,Phoenix,14,4150.92,2023-12-07,False
572,Customer_0572,customer_0572@example.com,2023-09-19,56.0,Chicago,9,1508.37,2023-08-05,True
573,Customer_0573,customer_0573@example.com,2023-08-31,21.0,Los Angeles,15,120.86,2023-01-27,True
574,Customer_0574,customer_0574@example.com,2023-03-28,,New York,21,3702.45,2023-05-28,True
575,Customer_0575,customer_0575@example.com,2023-12-04,62.0,Los Angeles,35,4179.02,2023-11-04,True
576,Customer_0576,customer_0576@example.com,2023-02-13,,Los Angeles,2,3715.36,2023-06-09,True
577,Customer_0577,customer_0577@example.com,2023-05-26,69.0,Phoenix,27,757.11,2023-06-30,True
578,Customer_0578,customer_0578@example.com,2023-09-21,47.0,New York,2,3779.47,2023-02-23,True
579,Customer_0579,customer_0579@example.com,2023-12-06,64.0,New York,35,3856.17,2023-10-23,True
580,Customer_0580,customer_0580@example.com,2023-11-21,52.0,New York,18,3309.78,2023-09-17,True
581,Customer_0581,customer_0581@example.com,2023-11-14,72.0,New York,14,3842.27,2023-04-19,False
582,Customer_0582,customer_0582@example.com,2023-06-21,57.0,New York,20,4237.31,2023-03-21,True
583,Customer_0583,customer_0583@example.com,2023-02-17,69.0,Phoenix,18,3087.34,2023-12-03,True
584,Customer_0584,customer_0584@example.com,2023-05-01,33.0,Chicago,10,488.59,2023-09-04,False
585,Customer_0585,customer_0585@example.com,2023-12-11,30.0,Los Angeles,25,2463.76,2023-04-25,True
586,Customer_0586,customer_0586@example.com,2023-06-08,67.0,New York,2,434.36,2023-02-25,True
587,Customer_0587,customer_0587@example.com,2023-04-26,77.0,Chicago,25,2067.34,2023-06-29,True
588,Customer_0588,customer_0588@example.com,2023-04-12,59.0,Chicago,33,2065.18,2023-10-12,True
589,Customer_0589,customer_0589@example.com,2023-03-17,47.0,Los Angeles,36,376.75,2023-07-08,True
590,Customer_0590,customer_0590@example.com,2023-01-13,36.0,Phoenix,31,1776.66,2023-02-28,False
591,Customer_0591,customer_0591@example.com,2023-01-24,34.0,Houston,14,599.44,2023-05-23,True
592,Customer_0592,customer_0592@example.com,2023-05-06,73.0,Houston,1,4050.76,2023-10-21,True
593,Customer_0593,customer_0593@example.com,2023-09-01,36.0,Chicago,46,4741.06,2023-04-26,True
594,Customer_0594,customer_0594@example.com,2023-11-09,45.0,Los Angeles,16,407.97,2023-08-08,True
595,Customer_0595,customer_0595@example.com,2023-02-07,75.0,Houston,46,4777.82,2023-10-15,True
596,Customer_0596,customer_0596@example.com,2023-08-22,72.0,Chicago,3,2636.75,2023-11-15,True
597,Customer_0597,customer_0597@example.com,2023-08-01,43.0,Phoenix,35,1532.85,2023-11-11,True
598,Customer_0598,customer_0598@example.com,2023-11-19,54.0,Houston,41,430.47,2023-12-12,True
599,Customer_0599,customer_0599@example.com,2023-10-22,43.0,Chicago,6,2528.09,2023-11-26,True
600,Customer_0600,customer_0600@example.com,2023-04-10,70.0,Chicago,25,3982.85,2023-10-13,True
601,Customer_0601,customer_0601@example.com,2023-12-23,79.0,New York,13,3550.08,2023-01-14,False
602,Customer_0602,customer_0602@example.com,2023-07-16,40.0,Phoenix,34,298.62,2023-11-08,True
603,Customer_0603,customer_0603@example.com,2023-09-11,26.0,New York,8,410.86,2023-12-03,True
604,Customer_0604,customer_0604@example.com,2023-07-24,29.0,Los Angeles,21,2044.22,2023-12-22,True
605,Customer_0605,customer_0605@example.com,2023-05-05,70.0,New York,34,1511.69,2023-05-17,False
606,  Customer_0606  ,customer_0606@example.com,2023-03-17,18.0,New York,4,1200.3,2023-01-15,True
607,Customer_0607,customer_0607@example.com,2023-12-02,75.0,Houston,25,1440.97,2023-04-03,True
608,Customer_0608,customer_0608@example.com,2023-12-19,75.0,Chicago,15,4027.24,2023-05-20,False
609,Customer_0609,customer_0609@example.com,2023-01-03,18.0,Phoenix,4,4649.68,2023-12-26,False
610,Customer_0610,customer_0610@example.com,2023-02-24,64.0,New York,45,2055.26,2023-06-08,True
611,Customer_0611,customer_0611@example.com,2023-08-06,51.0,Phoenix,12,4535.25,2023-06-23,True
612,Customer_0612,customer_0612@example.com,2023-04-23,49.0,New York,32,1641.4,2023-06-29,False
613,Customer_0613,customer_0613@example.com,2023-04-01,79.0,Los Angeles,32,2408.36,2023-01-04,False
614,Customer_0614,customer_0614@example.com,2023-12-23,,New York,28,1168.84,2023-04-03,False
615,Customer_0615,customer_0615@example.com,2023-09-23,65.0,Houston,13,3220.36,2023-03-15,True
616,Customer_0616,customer_0616@example.com,2023-08-26,42.0,Chicago,31,4895.96,2023-10-17,True
617,Customer_0617,customer_0617@example.com,2023-01-26,57.0,Los Angeles,14,3037.29,2023-12-03,True
618,Customer_0618,customer_0618@example.com,2023-10-13,62.0,New York,20,1821.18,2023-07-25,False
619,Customer_0619,customer_0619@example.com,2023-05-08,70.0,Phoenix,18,3256.7,2023-02-05,True
620,Customer_0620,customer_0620@example.com,2023-03-04,18.0,Los Angeles,29,658.46,2023-03-14,True
621,Customer_0621,customer_0621@example.com,2023-08-22,33.0,Los Angeles,6,4448.86,2023-11-21,False
622,Customer_0622,customer_0622@example.com,2023-03-10,78.0,New York,32,2540.27,2023-01-16,True
623,Customer_0623,customer_0623@example.com,2023-08-26,56.0,Los Angeles,29,2274.28,2023-02-16,False
624,Customer_0624,customer_0624@example.com,2023-12-08,22.0,Phoenix,43,2950.03,2023-09-29,True
625,Customer_0625,customer_0625@example.com,2023-09-29,39.0,Los Angeles,2,3142.68,2023-04-21,True
626,Customer_0626,customer_0626@example.com,2023-10-14,46.0,Phoenix,23,405.29,2023-07-12,True
627,Customer_0627,customer_0627@example.com,2023-11-01,72.0,New York,19,3428.96,2023-08-03,False
628,Customer_0628,customer_0628@example.com,2023-06-12,20.0,Chicago,31,1247.56,2023-08-21,True
629,Customer_0629,customer_0629@example.com,2023-08-15,29.0,Los Angeles,5,3584.07,2023-06-24,True
630,Customer_0630,customer_0630@example.com,2023-11-10,43.0,Chicago,19,4121.55,2023-03-22,False
631,Customer_0631,customer_0631@example.com,2023-09-16,33.0,Phoenix,34,4029.59,2023-07-09,True
632,Customer_0632,customer_0632@example.com,2023-08-07,68.0,Los Angeles,10,2784.88,2023-06-09,True
633,Customer_0633,customer_0633@example.com,2023-10-08,54.0,Houston,25,2624.84,2023-06-16,True
634,Customer_0634,customer_0634@example.com,2023-08-17,39.0,Chicago,2,757.24,2023-10-18,True
635,Customer_0635,customer_0635@example.com,2023-03-23,74.0,Los Angeles,11,3887.96,2023-11-02,True
636,Customer_0636,customer_0636@example.com,2023-09-01,46.0,Chicago,31,1393.48,2023-02-13,True
637,Customer_0637,customer_0637@example.com,2023-08-19,31.0,Los Angeles,15,2508.64,2023-01-27,True
638,Customer_0638,customer_0638@example.com,2023-05-13,45.0,New York,9,1457.16,2023-03-21,True
639,Customer_0639,customer_0639@example.com,2023-05-07,22.0,Chicago,23,712.45,2023-03-22,True
640,Customer_0640,customer_0640@example.com,2023-11-23,64.0,Houston,19,3166.31,2023-11-13,True
641,Customer_0641,customer_0641@example.com,2023-05-22,66.0,Houston,9,318.94,2023-01-26,True
642,Customer_0642,customer_0642@example.com,2023-09-24,47.0,Phoenix,35,3755.79,2023-12-12,True
643,Customer_0643,customer_0643@example.com,2023-09-06,63.0,Los Angeles,21,1622.05,2023-02-11,True
644,  Customer_0644  ,customer_0644@example.com,2023-11-17,79.0,Chicago,9,50.67,2023-05-20,True
645,Customer_0645,customer_0645@example.com,2023-05-03,69.0,Phoenix,28,2580.09,2023-08-15,True
646,Customer_0646,customer_0646@example.com,2023-05-21,22.0,Chicago,46,281.92,2023-12-05,False
647,  Customer_0647  ,customer_0647@example.com,2023-08-14,29.0,Los Angeles,7,1417.04,2023-08-06,True
648,Customer_0648,customer_0648@example.com,2023-02-09,33.0,Houston,16,3549.53,2023-09-06,False
649,Customer_0649,customer_0649@example.com,2023-05-27,43.0,New York,16,360.31,2023-11-07,False
650,Customer_0650,customer_0650@example.com,2023-05-01,43.0,Houston,33,4204.73,2023-08-15,True
651,Customer_0651,customer_0651@example.com,2023-05-20,65.0,Phoenix,4,68.91,2023-08-01,True
652,Customer_0652,customer_0652@example.com,2023-06-21,38.0,New York,4,1271.78,2023-05-20,True
653,Customer_0653,customer_0653@example.com,2023-06-13,56.0,Phoenix,39,3717.48,2023-04-21,False
654,  Customer_0654  ,customer_0654@example.com,2023-10-04,53.0,Los Angeles,40,1615.54,2023-09-20,True
655,Customer_0655,customer_0655@example.com,2023-02-11,50.0,New York,17,554.37,2023-02-28,True
656,Customer_0656,customer_0656@example.com,2023-03-12,79.0,Phoenix,37,1833.16,2023-06-26,True
657,Customer_0657,customer_0657@example.com,2023-03-19,,Los Angeles,39,1388.45,2023-08-09,False
658,Customer_0658,customer_0658@example.com,2023-04-29,54.0,Houston,29,4221.42,2023-02-26,False
659,Customer_0659,customer_0659@example.com,2023-07-16,40.0,Los Angeles,36,1601.07,2023-05-26,True
660,Customer_0660,customer_0660@example.com,2023-12-22,75.0,Chicago,38,3955.22,2023-12-14,True
661,Customer_0661,customer_0661@example.com,2023-03-20,27.0,Los Angeles,39,4464.77,2023-12-14,True
662,Customer_0662,customer_0662@example.com,2023-12-28,71.0,Los Angeles,37,2197.4,2023-10-31,True
663,Customer_0663,customer_0663@example.com,2023-04-20,22.0,Chicago,35,4554.22,2023-09-07,False
664,Customer_0664,customer_0664@example.com,2023-02-02,53.0,Phoenix,7,1917.72,2023-09-27,True
665,Customer_0665,customer_0665@example.com,2023-08-01,51.0,Phoenix,27,4822.19,2023-12-08,True
666,Customer_0666,customer_0666@example.com,2023-07-28,69.0,Los Angeles,28,491.98,2023-06-07,True
667,Customer_0667,customer_0667@example.com,2023-06-19,48.0,Chicago,22,3450.75,2023-01-24,False
668,Customer_0668,customer_0668@example.com,2023-10-05,27.0,Chicago,14,2494.38,2023-04-23,False
669,Customer_0669,customer_0669@example.com,2023-08-27,75.0,Houston,7,1968.86,2023-07-22,True
670,Customer_0670,customer_0670@example.com,2023-08-01,,Phoenix,37,3181.92,2023-11-03,False
671,Customer_0671,customer_0671@example.com,2023-02-01,75.0,New York,22,3534.09,2023-01-29,True
672,Customer_0672,customer_0672@example.com,2023-04-16,49.0,Phoenix,5,71.6,2023-01-04,True
673,Customer_0673,customer_0673@example.com,2023-08-04,18.0,Phoenix,2,876.42,2023-04-15,True
674,Customer_0674,customer_0674@example.com,2023-07-19,73.0,Houston,27,3579.58,2023-06-04,True
675,Customer_0675,customer_0675@example.com,2023-10-27,,New York,21,3348.61,2023-04-19,True
676,Customer_0676,customer_0676@example.com,2023-12-23,62.0,Houston,38,4831.94,2023-03-12,False
677,Customer_0677,customer_0677@example.com,2023-01-11,21.0,New York,15,3817.14,2023-05-11,True
678,Customer_0678,customer_0678@example.com,2023-10-22,33.0,Los Angeles,21,4756.32,2023-05-29,True
679,Customer_0679,customer_0679@example.com,2023-07-14,41.0,New York,10,3527.58,2023-06-17,True
680,Customer_0680,customer_0680@example.com,2023-09-02,33.0,Houston,23,1525.36,2023-03-03,True
681,Customer_0681,customer_0681@example.com,2023-01-04,72.0,Phoenix,39,571.56,2023-01-04,False
682,Customer_0682,customer_0682@example.com,2023-06-30,19.0,New York,5,3920.03,2023-09-12,True
683,Customer_0683,customer_0683@example.com,2023-06-02,66.0,New York,1,3238.54,2023-08-09,True
684,Customer_0684,customer_0684@example.com,2023-07-19,45.0,Chicago,13,288.52,2023-03-31,False
685,Customer_0685,customer_0685@example.com,2023-08-03,49.0,Phoenix,21,1832.25,2023-03-08,True
686,Customer_0686,customer_0686@example.com,2023-10-03,44.0,Los Angeles,26,4786.16,2023-07-14,True
687,Customer_0687,customer_0687@example.com,2023-10-07,37.0,Houston,45,2526.99,2023-09-30,True
688,Customer_0688,customer_0688@example.com,2023-11-05,41.0,Los Angeles,21,2192.01,2023-12-27,True
689,  Customer_0689  ,customer_0689@example.com,2023-04-23,29.0,Phoenix,18,2315.61,2023-04-28,False
690,Customer_0690,customer_0690@example.com,2023-09-07,67.0,New York,37,1083.97,2023-09-14,False
691,Customer_0691,customer_0691@example.com,2023-04-23,52.0,New York,45,1875.1,2023-10-14,True
692,Customer_0692,customer_0692@example.com,2023-05-20,77.0,Phoenix,32,1880.58,2023-12-09,False
693,Customer_0693,customer_0693@example.com,2023-08-12,50.0,New York,36,309.16,2023-07-01,True
694,Customer_0694,customer_0694@example.com,2023-09-06,50.0,New York,17,3849.46,2023-02-06,True
695,Customer_0695,customer_0695@example.com,2023-01-15,78.0,New York,35,2111.7,2023-07-23,True
696,Customer_0696,customer_0696@example.com,2023-07-19,68.0,Houston,49,4119.79,2023-01-22,True
697,Customer_0697,customer_0697@example.com,2023-06-22,60.0,Houston,11,4259.22,2023-08-12,True
698,Customer_0698,customer_0698@example.com,2023-12-09,54.0,Chicago,21,1099.37,2023-01-10,True
699,Customer_0699,customer_0699@example.com,2023-12-14,29.0,Los Angeles,26,3303.9,2023-08-24,False
700,Customer_0700,customer_0700@example.com,2023-07-27,20.0,Phoenix,4,2387.79,2023-02-09,True
701,  Customer_0701  ,customer_0701@example.com,2023-03-26,18.0,Phoenix,34,4406.78,2023-06-10,True
702,Customer_0702,customer_0702@example.com,2023-08-28,50.0,Phoenix,48,1117.92,2023-10-22,True
703,Customer_0703,customer_0703@example.com,2023-03-07,57.0,Chicago,18,3405.18,2023-08-08,True
704,Customer_0704,customer_0704@example.com,2023-11-15,27.0,Houston,40,3058.37,2023-10-21,True
705,Customer_0705,customer_0705@example.com,2023-10-01,60.0,Chicago,35,1511.74,2023-07-27,True
706,Customer_0706,customer_0706@example.com,2023-01-14,61.0,Phoenix,41,726.17,2023-12-30,False
707,Customer_0707,customer_0707@example.com,2023-07-21,46.0,Los Angeles,29,3275.62,2023-11-24,True
708,Customer_0708,customer_0708@example.com,2023-10-31,30.0,New York,29,3706.06,2023-08-02,True
709,Customer_0709,customer_0709@example.com,2023-10-16,29.0,Houston,38,1612.36,2023-05-29,True
710,Customer_0710,customer_0710@example.com,2023-12-06,48.0,Houston,42,3241.92,2023-02-28,True
711,Customer_0711,customer_0711@example.com,2023-01-14,63.0,Chicago,21,2005.9,2023-07-27,True
712,Customer_0712,customer_0712@example.com,2023-02-12,19.0,Houston,42,3580.37,2023-01-11,False
713,Customer_0713,customer_0713@example.com,2023-11-26,78.0,Phoenix,13,1036.12,2023-06-16,True
714,Customer_0714,customer_0714@example.com,2023-08-08,68.0,Phoenix,49,4456.56,2023-03-29,True
715,Customer_0715,customer_0715@example.com,2023-03-11,67.0,Chicago,41,1472.68,2023-11-13,True
716,Customer_0716,customer_0716@example.com,2023-08-25,,Phoenix,17,1870.54,2023-08-24,True
717,Customer_0717,customer_0717@example.com,2023-04-04,40.0,Los Angeles,9,337.56,2023-12-20,True
718,Customer_0718,customer_0718@example.com,2023-01-26,34.0,Chicago,41,601.99,2023-07-05,False
719,Customer_0719,customer_0719@example.com,2023-05-14,43.0,Los Angeles,1,2603.52,2023-02-15,True
720,Customer_0720,customer_0720@example.com,2023-07-14,25.0,New York,2,1374.58,2023-08-12,False
721,Customer_0721,customer_0721@example.com,2023-06-17,46.0,Los Angeles,48,4185.63,2023-02-24,True
722,Customer_0722,customer_0722@example.com,2023-04-19,43.0,New York,29,122.73,2023-05-05,False
723,Customer_0723,customer_0723@example.com,2023-08-21,27.0,New York,33,1926.52,2023-08-12,True
724,Customer_0724,customer_0724@example.com,2023-06-17,43.0,Los Angeles,10,1719.86,2023-10-29,True
725,Customer_0725,customer_0725@example.com,2023-06-22,79.0,Chicago,40,145.67,2023-07-25,True
726,Customer_0726,customer_0726@example.com,2023-07-14,51.0,Phoenix,21,665.62,2023-09-26,False
727,Customer_0727,customer_0727@example.com,2023-05-23,68.0,Phoenix,28,2097.53,2023-02-10,True
728,Customer_0728,customer_0728@example.com,2023-08-04,58.0,New York,11,2489.68,2023-07-22,True
729,Customer_0729,customer_0729@example.com,2023-05-10,24.0,New York,34,2051.23,2023-06-08,True
730,Customer_0730,customer_0730@example.com,2023-02-11,21.0,Chicago,8,2678.14,2023-06-23,False
731,Customer_0731,customer_0731@example.com,2023-08-29,75.0,Houston,22,2995.9,2023-04-24,True
732,Customer_0732,customer_0732@example.com,2023-01-10,70.0,Los Angeles,8,99.12,2023-06-20,False
733,Customer_0733,customer_0733@example.com,2023-10-04,67.0,New York,49,2347.27,2023-03-28,True
734,Customer_0734,customer_0734@example.com,2023-01-27,62.0,Phoenix,15,4819.32,2023-02-09,True
735,Customer_0735,customer_0735@example.com,2023-06-29,28.0,Chicago,17,2619.21,2023-09-19,True
736,Customer_0736,customer_0736@example.com,2023-04-25,46.0,Los Angeles,23,3403.83,2023-11-21,False
737,Customer_0737,customer_0737@example.com,2023-11-29,73.0,Chicago,24,1593.73,2023-02-28,True
738,Customer_0738,customer_0738@example.com,2023-02-05,53.0,Los Angeles,45,3881.26,2023-09-29,False
739,Customer_0739,customer_0739@example.com,2023-11-30,42.0,Los Angeles,19,3875.96,2023-09-19,True
740,Customer_0740,customer_0740@example.com,2023-01-21,38.0,New York,5,2630.42,2023-04-10,True
741,Customer_0741,customer_0741@example.com,2023-01-16,78.0,Chicago,32,4881.27,2023-06-28,True
742,Customer_0742,customer_0742@example.com,2023-05-07,74.0,Chicago,44,671.47,2023-06-29,True
743,Customer_0743,customer_0743@example.com,2023-04-13,53.0,Phoenix,1,133.89,2023-11-27,False
744,Customer_0744,customer_0744@example.com,2023-01-11,27.0,Phoenix,23,3862.28,2023-03-17,False
745,Customer_0745,customer_0745@example.com,2023-11-15,54.0,New York,37,4045.42,2023-05-01,False
746,Customer_0746,customer_0746@example.com,2023-03-20,26.0,New York,8,645.03,2023-02-22,False
747,Customer_0747,customer_0747@example.com,2023-05-03,41.0,Houston,13,1364.64,2023-03-16,True
748,Customer_0748,customer_0748@example.com,2023-03-06,52.0,Phoenix,8,136.88,2023-05-12,True
749,Customer_0749,customer_0749@example.com,2023-08-31,66.0,Los Angeles,23,1501.88,2023-04-12,False
750,Customer_0750,customer_0750@example.com,2023-12-09,52.0,Chicago,43,3877.05,2023-03-30,True
751,Customer_0751,customer_0751@example.com,2023-02-28,65.0,New York,1,2613.9,2023-11-05,False
752,Customer_0752,customer_0752@example.com,2023-10-16,53.0,Chicago,45,1773.07,2023-03-20,False
753,Customer_0753,customer_0753@example.com,2023-04-22,35.0,Chicago,24,1890.11,2023-12-02,True
754,Customer_0754,customer_0754@example.com,2023-08-27,66.0,Houston,35,56.7,2023-02-08,False
755,Customer_0755,customer_0755@example.com,2023-12-25,56.0,Phoenix,24,1534.01,2023-04-01,True
756,Customer_0756,customer_0756@example.com,2023-05-12,,New York,17,3249.97,2023-11-18,True
757,Customer_0757,customer_0757@example.com,2023-07-08,41.0,Chicago,5,4872.26,2023-09-10,True
758,Customer_0758,customer_0758@example.com,2023-03-27,40.0,New York,20,4242.95,2023-08-26,True
759,Customer_0759,customer_0759@example.com,2023-11-07,79.0,Los Angeles,21,166.8,2023-10-16,True
760,  Customer_0760  ,customer_0760@example.com,2023-11-07,49.0,Houston,40,4497.87,2023-10-24,True
761,Customer_0761,customer_0761@example.com,2023-02-28,,Los Angeles,31,3926.83,2023-08-18,False
762,Customer_0762,customer_0762@example.com,2023-03-25,29.0,New York,46,3912.86,2023-12-15,False
763,Customer_0763,customer_0763@example.com,2023-06-09,66.0,New York,36,2317.08,2023-10-17,True
764,Customer_0764,customer_0764@example.com,2023-02-25,72.0,Phoenix,11,2020.13,2023-11-26,True
765,Customer_0765,customer_0765@example.com,2023-10-24,30.0,Chicago,15,1549.43,2023-11-22,False
766,Customer_0766,customer_0766@example.com,2023-01-14,40.0,Chicago,19,375.19,2023-11-16,True
767,Customer_0767,customer_0767@example.com,2023-06-09,42.0,Los Angeles,7,1179.77,2023-06-15,True
768,Customer_0768,customer_0768@example.com,2023-10-22,52.0,Houston,28,1270.69,2023-11-18,True
769,Customer_0769,customer_0769@example.com,2023-12-13,58.0,Chicago,43,2446.18,2023-06-11,True
770,Customer_0770,customer_0770@example.com,2023-07-12,47.0,Phoenix,5,3749.85,2023-03-19,True
771,Customer_0771,customer_0771@example.com,2023-07-23,34.0,Los Angeles,5,2395.36,2023-08-14,False
772,Customer_0772,customer_0772@example.com,2023-04-12,66.0,Los Angeles,30,336.33,2023-02-04,True
773,Customer_0773,customer_0773@example.com,2023-02-08,79.0,Phoenix,32,4791.06,2023-08-29,True
774,Customer_0774,customer_0774@example.com,2023-10-31,37.0,Houston,8,4716.49,2023-08-15,True
775,Customer_0775,customer_0775@example.com,2023-12-20,65.0,Phoenix,10,3936.69,2023-11-20,True
776,Customer_0776,customer_0776@example.com,2023-11-18,42.0,Houston,38,4957.07,2023-06-05,True
777,Customer_0777,customer_0777@example.com,2023-05-05,39.0,Phoenix,47,2745.19,2023-05-21,False
778,Customer_0778,customer_0778@example.com,2023-02-22,30.0,Phoenix,32,4815.7,2023-10-30,False
779,Customer_0779,customer_0779@example.com,2023-12-23,76.0,New York,48,424.24,2023-01-29,True
780,Customer_0780,customer_0780@example.com,2023-06-04,36.0,Los Angeles,28,1860.12,2023-06-30,False
781,Customer_0781,customer_0781@example.com,2023-12-17,66.0,Phoenix,17,1165.64,2023-09-17,False
782,Customer_0782,customer_0782@example.com,2023-11-04,53.0,Phoenix,31,1019.37,2023-02-07,False
783,Customer_0783,customer_0783@example.com,2023-03-03,29.0,Chicago,8,746.97,2023-06-08,True
784,Customer_0784,customer_0784@example.com,2023-10-17,78.0,Los Angeles,40,3130.95,2023-08-25,True
785,Customer_0785,customer_0785@example.com,2023-01-22,58.0,Chicago,25,3917.54,2023-08-20,True
786,  Customer_0786  ,customer_0786@example.com,2023-06-27,36.0,Los Angeles,9,2912.58,2023-01-20,True
787,  Customer_0787  ,customer_0787@example.com,2023-09-30,29.0,Chicago,2,777.47,2023-01-30,True
788,Customer_0788,customer_0788@example.com,2023-08-08,26.0,Phoenix,15,4065.06,2023-07-08,True
789,Customer_0789,customer_0789@example.com,2023-12-05,24.0,Phoenix,3,3197.98,2023-05-27,False
790,Customer_0790,customer_0790@example.com,2023-07-09,45.0,New York,49,1971.42,2023-02-09,False
791,Customer_0791,customer_0791@example.com,2023-02-05,31.0,Chicago,36,3386.94,2023-11-27,False
792,Customer_0792,customer_0792@example.com,2023-09-17,48.0,Houston,4,1336.53,2023-02-16,True
793,Customer_0793,customer_0793@example.com,2023-11-28,69.0,New York,14,1758.7,2023-11-11,True
794,Customer_0794,customer_0794@example.com,2023-06-24,36.0,Chicago,41,4591.55,2023-11-01,True
795,Customer_0795,customer_0795@example.com,2023-01-07,75.0,Chicago,41,1488.0,2023-09-17,True
796,Customer_0796,customer_0796@example.com,2023-08-04,64.0,New York,25,2376.44,2023-07-16,True
797,Customer_0797,customer_0797@example.com,2023-09-08,33.0,Phoenix,10,4456.2,2023-08-25,True
798,Customer_0798,customer_0798@example.com,2023-02-24,70.0,Chicago,21,3553.22,2023-10-25,True
799,Customer_0799,customer_0799@example.com,2023-08-10,22.0,Phoenix,36,357.91,2023-10-11,False
800,Customer_0800,customer_0800@example.com,2023-07-05,52.0,New York,12,779.15,2023-01-22,True
801,Customer_0801,customer_0801@example.com,2023-11-22,29.0,Phoenix,27,88.82,2023-08-19,False
802,Customer_0802,customer_0802@example.com,2023-08-24,42.0,Los Angeles,40,3173.06,2023-10-20,True
803,  Customer_0803  ,customer_0803@example.com,2023-12-29,,Houston,2,2265.98,2023-11-30,True
804,Customer_0804,customer_0804@example.com,2023-03-20,76.0,Chicago,13,714.66,2023-04-07,True
805,Customer_0805,customer_0805@example.com,2023-08-11,38.0,Houston,32,4791.77,2023-06-14,True
806,Customer_0806,customer_0806@example.com,2023-04-01,53.0,Phoenix,31,2671.82,2023-11-06,True
807,Customer_0807,customer_0807@example.com,2023-09-25,70.0,Chicago,16,1247.37,2023-09-01,True
808,Customer_0808,customer_0808@example.com,2023-11-30,40.0,Phoenix,32,2527.99,2023-09-14,True
809,Customer_0809,customer_0809@example.com,2023-05-19,33.0,Los Angeles,32,3414.12,2023-03-19,True
810,Customer_0810,customer_0810@example.com,2023-11-12,74.0,New York,34,427.38,2023-02-01,True
811,Customer_0811,customer_0811@example.com,2023-10-03,56.0,Chicago,11,1409.78,2023-08-19,False
812,Customer_0812,customer_0812@example.com,2023-09-05,62.0,Los Angeles,10,4044.48,2023-02-22,True
813,Customer_0813,customer_0813@example.com,2023-08-27,70.0,Los Angeles,15,2325.34,2023-06-25,False
814,Customer_0814,customer_0814@example.com,2023-08-12,59.0,Chicago,17,2755.56,2024-01-01,True
815,Customer_0815,customer_0815@example.com,2023-10-31,75.0,Phoenix,40,2192.44,2023-02-13,False
816,Customer_0816,customer_0816@example.com,2023-05-18,56.0,Los Angeles,18,267.3,2023-09-16,False
817,Customer_0817,customer_0817@example.com,2023-06-15,31.0,Houston,9,870.46,2023-11-27,True
818,Customer_0818,customer_0818@example.com,2023-05-06,48.0,Los Angeles,25,2255.43,2023-03-30,True
819,Customer_0819,customer_0819@example.com,2023-02-14,75.0,Phoenix,40,1085.47,2023-01-21,False
820,Customer_0820,customer_0820@example.com,2023-05-23,22.0,Phoenix,14,297.4,2023-05-07,True
821,Customer_0821,customer_0821@example.com,2023-08-19,52.0,Houston,25,4226.07,2023-12-29,True
822,Customer_0822,customer_0822@example.com,2023-05-05,40.0,Los Angeles,22,4906.9,2023-08-13,True
823,Customer_0823,customer_0823@example.com,2023-08-26,46.0,Phoenix,30,3976.06,2023-08-13,False
